"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pacsin3",551.361850425019,-0.137346328127856,0.0902874292900685,-1.52121208021773,0.128206624919965,0.218482365784104
"Nfatc2",71.2543185737522,-0.309448274027985,0.204708910922934,-1.51165023854034,0.130622863970826,0.222151509079461
"Pdcl",862.511977383983,-0.135675386669715,0.0899674192182639,-1.50805022360997,0.131541673415382,0.223397261225273
"Zfp770",232.368525017441,-0.218321440599279,0.145066167275306,-1.50497834677709,0.132329643795754,0.224417599591384
"P2rx3",4.4355258400972,1.45023402168914,0.979544452565019,1.48051884515458,0.138734835300274,0.234947835487329
"Gbgt1",69.9738742050753,-0.317098977777421,0.214903420343852,-1.47554179114531,0.140066941383341,0.236869199885228
"Myl9",1412.8218334025,0.20470871683401,0.140084617153082,1.46132188525959,0.143927126590354,0.242756285332752
"Slc1a2",215.694226656996,-0.346548942617273,0.237162918449278,-1.46122734904441,0.143953059942942,0.242756285332752
"Ptpmt1",467.360932811193,0.122076097777552,0.0835915249629026,1.46038845243856,0.144183344623029,0.2428031323076
"Slc25a25",3999.62963953329,-0.195482085375599,0.13422226180275,-1.4564058357389,0.145280463282471,0.244307539236581
"Cacfd1",913.708658471323,-0.11718372750916,0.0808612108262511,-1.4491958049077,0.147282908752593,0.24698210852358
"Gm14057",68.1399644582748,-0.350659876062245,0.24186319309381,-1.44982736553154,0.147106666288343,0.24698210852358
"Defb25",11.1225788876688,-0.693061318956286,0.479038447831016,-1.44677597820033,0.14795967677023,0.247770464312159
"Sp5",4.16392484399219,1.99983079708936,1.38350636550276,1.44548001147984,0.148323103545432,0.248032637588525
"BC061194",3.46525993809849,-3.12933434919315,2.16683667797386,-1.44419483988027,0.148684176005216,0.248290149067205
"Oser1",731.953051825969,-0.121473462248876,0.0844675558548588,-1.43810793409963,0.150403431801055,0.250811842461008
"1700020I14Rik",585.173585338236,0.126864063205483,0.0882864970331466,1.43695884952658,0.150729686532376,0.251006797433775
"Actc1",8.8916195050917,-1.69844423520686,1.18636950978811,-1.43163173125565,0.152249243520584,0.253185635202746
"Slc4a10",7.427040781949,-1.94397480151399,1.35883943194212,-1.43061406360248,0.152540854599296,0.253319230837334
"Zeb2",7073.82166809246,-0.196027422662939,0.137355451139354,-1.42715429957024,0.153535423951548,0.254618220356717
"Tti1",598.349104712108,0.133027532308143,0.0933705739361842,1.42472651393428,0.154236271747499,0.255074882517588
"Dido1",1850.51602288475,0.0739387713245775,0.0518731645643398,1.42537614478618,0.15404849996525,0.255074882517588
"Gtf3c5",982.304343143841,-0.189395269313454,0.133135937947084,-1.42257058637864,0.154860675737784,0.255754752354825
"Arl5b",1264.49733150081,0.219069931158247,0.154167344665554,1.4209878987894,0.155320277478508,0.25616095281531
"Pced1a",818.764151671122,-0.133363481231555,0.0943942126373316,-1.41283535828564,0.157704139220076,0.259735251270427
"Dusp19",165.799154793701,0.223537662103543,0.158388708348946,1.41132322141972,0.158149330420636,0.260111175822144
"Tubb4b",6158.80979194632,0.0515105241972957,0.0368476532404521,1.39793228787624,0.162133401692421,0.266298559766045
"Prrc2b",13879.2917094842,-0.0794469151698765,0.0568621283624408,-1.39718504139486,0.162357933785688,0.266302548028783
"Mir2861",5.97807963663223,-1.00901225176586,0.725577039006172,-1.39063420908124,0.164336377285097,0.269179393941027
"Rtel1",774.147369180576,0.140481178103825,0.101154394925969,1.388779777751,0.164899726316101,0.269710363603187
"Wfdc12",7.52183218079612,0.835284028797817,0.601947770032932,1.38763539027999,0.165248099183013,0.269710363603187
"D430041D05Rik",617.037104018803,-0.178103461496965,0.128376828925536,-1.38734897089779,0.165335377187942,0.269710363603187
"Garnl3",499.012278434555,-0.174842283555889,0.127340708207382,-1.37302741611227,0.169743823803661,0.276525604267105
"Nebl",3383.2745082219,-0.222531366757254,0.162371916709383,-1.37050403337632,0.170529617209461,0.277428780236288
"Phospho2",360.638377899341,-0.121728305705496,0.088975076636258,-1.36811689641064,0.171275488673405,0.278220694701661
"Gm561",127.143267622078,-0.200190390748636,0.146395557418492,-1.36746219816196,0.171480478218955,0.278220694701661
"Kin",278.002870395021,-0.189781826067407,0.139004043892465,-1.36529715793178,0.172159671896809,0.278568753851922
"Csrnp3",2.77545318688603,-1.85739196292912,1.36028835299528,-1.36543987812528,0.172114837345456,0.278568753851922
"Optn",260.124631236463,-0.175636355971315,0.129632243082731,-1.35488171611151,0.17545524586233,0.283518652006649
"Hoxd8",8.06772842241068,-1.41455645279489,1.05229916129971,-1.34425314094877,0.17886654274101,0.28825401175601
"Jag1",480.364793568389,-0.300608806908355,0.223616036619541,-1.34430791034817,0.178848838659365,0.28825401175601
"Qsox2",703.453533467539,-0.0865662990835796,0.0645110751901434,-1.34188275158071,0.179634015198154,0.289102260701459
"Snora65",37.602446009065,0.440618981196392,0.329274080688711,1.3381526425487,0.180846683159102,0.290663770921935
"Sec61a2",605.785005041696,0.140193825745244,0.105180845214126,1.33288362020518,0.182569998649344,0.293040734110526
"Znf512b",1891.27178746604,-0.130787203551936,0.0982857770264584,-1.33068290762689,0.183293369452828,0.293808489269974
"Prex1",293.988788352739,-0.262748587738208,0.197719312751827,-1.32889693010417,0.183881976796017,0.294358464857709
"Usp6nl",1176.39666656641,0.152113693334765,0.114538228911594,1.328060463133,0.184158133336629,0.294407469160824
"Prkra",566.731887150114,0.101500700468536,0.076492337671453,1.32693944986356,0.184528713164052,0.294607093320503
"Dennd1a",1051.11330663357,-0.111578127175733,0.084241608078478,-1.32450139213616,0.185336581024087,0.295503405116862
"Prrg4",7.27672293478409,-0.774668310888518,0.586335907195159,-1.32120223472971,0.186433941393475,0.296858294463183
"Dnttip1",612.711980708527,0.0972228529153873,0.0737968234025314,1.31743953781149,0.187691335298345,0.298186059785794
"Kif16b",758.702882387827,-0.126668510109401,0.0962177707745668,-1.31647728989876,0.188013895911643,0.298186059785794
"Sirpa",3579.14610368274,0.132639618479024,0.100748647497551,1.31653994146422,0.187992881681201,0.298186059785794
"Necab3",25.1302290410333,-0.59501576823779,0.455953194240425,-1.30499309085668,0.191895200447283,0.303939690008311
"Dpm1",823.982151430865,-0.0966446655618866,0.0743278871619667,-1.30024771659781,0.193516081151948,0.30583117975753
"Ergic3",4181.86900311246,-0.0735085193159038,0.0565448352817251,-1.3000041285762,0.193599554158437,0.30583117975753
"Ptgs1",1383.05161234143,0.15069746075033,0.116143092513567,1.29751548274579,0.194453881399369,0.306012942714193
"Cox4i2",8.93560984346671,0.911929110460218,0.702868747046638,1.29743869576222,0.194480285528119,0.306012942714193
"Mmadhc",1282.1687372056,0.0949951655399633,0.0732155642794281,1.29747228577537,0.194468734874021,0.306012942714193
"Ttbk2",1013.19346572434,-0.0982632622102106,0.0758291675616223,-1.29585046717488,0.195027007126405,0.306471011198637
"Gmeb2",661.085529053564,-0.105184613706524,0.0813890868279996,-1.29236753729417,0.196229893274917,0.307807350123025
"Golga2",3659.69412282115,-0.0773771837587825,0.0598939719922222,-1.29190269379414,0.196390844740712,0.307807350123025
"Wfdc10",1.54117823489272,2.67250148499075,2.07372644366844,1.28874350479086,0.19748727252194,0.308718695898052
"Lhx6",1.85657741055223,2.55238221477061,1.97955619519616,1.28937093120394,0.197269162244061,0.308718695898052
"Fpgs",715.849936845628,0.147795639242414,0.114973332281249,1.28547756518768,0.198625451589664,0.310093641218759
"Edem2",866.60359045375,0.116448625425385,0.0914543119906652,1.27329835948327,0.20291218864871,0.316131307209831
"Brd3",1820.52263674052,-0.0870796007791325,0.0684053406117586,-1.27299418437752,0.203020105547598,0.316131307209831
"Rxra",3595.55337674923,-0.0699121795595233,0.0549701987740626,-1.27181966081067,0.203437201736462,0.316369915540879
"Exosc2",408.033168577256,0.135864623402742,0.107624485462623,1.26239510292411,0.20680665048044,0.321193230474155
"Rbm45",507.089890404489,0.132938809976911,0.105718388212004,1.2574804840036,0.208579701554886,0.323527894132353
"Ttf1",587.157672297056,-0.0904942163971093,0.072130498816012,-1.25459019253338,0.209627565563502,0.324733140969818
"Golga1",679.122703375945,0.113672969939114,0.0907289300173879,1.2528856001865,0.210247343116764,0.324863384565473
"Spopl",275.506151137938,0.15712957016152,0.125415842471845,1.25286859350959,0.210253533296753,0.324863384565473
"Mir3091",4.61341068158181,0.862680781871463,0.689672592539508,1.25085553812557,0.210987187911416,0.325577398076946
"Zfp334",485.817494370541,-0.13699311685982,0.109687388739615,-1.2489413635785,0.211686521193665,0.326236682405147
"Bambi-ps1",27.9918148701049,-0.399719391632302,0.320622137503293,-1.24669929139935,0.212507778754612,0.327081934180719
"Chrm4",5.70352668418271,-0.893146606917699,0.725550199343247,-1.2309921597791,0.218325796620351,0.335605936086924
"Id1",629.947900103013,0.179030852248578,0.145952637517557,1.22663663564862,0.219959193126519,0.337683831701275
"Ttc30a1",180.597241417934,-0.177924158297339,0.145950234739304,-1.21907414959042,0.222816050362209,0.341632281821342
"Olfr1033",365.247881683276,-0.192872204389864,0.158556304673664,-1.21642721673432,0.223822221306561,0.341863494709003
"Mvb12b",1251.55959095574,-0.0743625762232462,0.0610914691720029,-1.21723339168483,0.223515428861298,0.341863494709003
"Gm14325",931.283156038041,0.11774259646777,0.0967690379196851,1.2167383183606,0.223703794930843,0.341863494709003
"Ttc21b",705.58758642988,-0.106355458398371,0.0874969449541717,-1.21553339324107,0.224162720560009,0.341947966859352
"Bcas1",5.13950891113475,-0.902628940087112,0.744903274160156,-1.21173979414278,0.225612001077996,0.343721460346273
"Nup214",1405.52711859724,0.0855023270862047,0.0707294888683686,1.20886391877268,0.226715130004015,0.344963757455348
"Ubac1",576.460156383791,0.109664646014329,0.0907866305649019,1.20793827606512,0.227071005298426,0.345067345187342
"Pfdn4",233.826503591676,0.143432996518163,0.118877479070582,1.20656155934297,0.22760103829279,0.345434993560829
"Gm14023",8.27605210266387,-0.856321780865161,0.712812333602485,-1.20132851312686,0.229623794204089,0.348064385904808
"Plagl2",520.018789981783,-0.092928464788881,0.0778717112339606,-1.19335331555362,0.23273103020826,0.352328920731949
"Zfp345",1.19597542316608,3.01067457203515,2.53289897548274,1.18862797181295,0.23458609567532,0.354689443524223
"Idh3b",2135.56533963466,-0.0565859883501082,0.0482843519204662,-1.17193223268931,0.241224264838933,0.364266868440656
"Wdr34",328.060624821317,-0.113970439692423,0.0975513362954554,-1.16831243958811,0.242680759421595,0.365850196126867
"Hoxd4",2.10439969123983,-1.80524255112063,1.54583458931908,-1.16781094406473,0.242883032624676,0.365850196126867
"Slc24a5",1.31938132977833,-2.16488770717233,1.8574214248118,-1.16553393766936,0.243802931097174,0.366775049417204
"March7",996.331633722457,-0.106602593425134,0.0922128477050808,-1.15604924994915,0.247661012703733,0.37211222334809
"Phf21a",1443.44364487628,-0.145565928814404,0.126384511688289,-1.15177031481059,0.249415469316389,0.374279283742616
"Pdrg1",1058.96403168041,-0.0812329663945596,0.0705819909559507,-1.1509021677393,0.249772485896868,0.374346513237931
"Itgav",2526.00239296877,0.0855918817694049,0.0744738648889685,1.14928749698988,0.250437451932587,0.374874537911576
"Chp1",3718.47719165448,-0.0617980657039625,0.0538749091329529,-1.14706579924723,0.251354427508119,0.375310035594315
"Snord14a",1.15983742882176,1.65641774194305,1.44314176065542,1.1477858843131,0.251056965957481,0.375310035594315
"Kbtbd4",376.25769315073,0.124633358284321,0.108947017943098,1.1439813648632,0.25263136538637,0.376354616558324
"Trp53inp2",3648.54516402156,-0.0909927569967365,0.0795488730195533,-1.14385978760969,0.252681790099625,0.376354616558324
"Chgb",3.04456171758958,-1.24777987150759,1.09323215215061,-1.14136770406263,0.253716938467255,0.377427554866301
"Tmem203",254.25694364901,-0.131440180243773,0.115494787137368,-1.13806158270537,0.255094768410024,0.378588627157702
"Ralgapb",2222.56334556359,-0.0620260773101848,0.0545054328296253,-1.13797972220618,0.255128949744306,0.378588627157702
"Atrn",2246.87468892773,-0.0647658703649946,0.0572410235969115,-1.13145898335209,0.257861957767938,0.382171183391542
"Zbtb6",267.093959628821,0.133881135470795,0.11902651236723,1.12480096079547,0.260673387234893,0.38586097690696
"Mir7655",1.15255625728767,-1.53079596983423,1.36350100644847,-1.12269515210811,0.261566987635073,0.386706310942605
"Gca",11.9406950678397,0.56020893050736,0.503452776978571,1.11273381759736,0.265822766928011,0.392514159540253
"Ankrd63",3.96775114542073,-0.930041954607007,0.838494354358666,-1.10918093815714,0.267352134055179,0.394286849609052
"Gm13483",2.31054936212824,1.97362377296933,1.79938817316825,1.0968304684888,0.272715508434987,0.401702573235319
"Ralgapa2",337.96978984718,-0.126355981179031,0.115544929145099,-1.09356578530898,0.274145462026265,0.40331338523864
"Katnbl1",379.390202490738,0.133935503417854,0.12259758165558,1.092480794557,0.274621827538858,0.403519082376336
"Chrna1",2.63823502785998,2.22044265947614,2.0346915428596,1.09129202766307,0.275144404630391,0.403792094433095
"Dnajc24",220.675578218199,0.118574207503896,0.108910406969305,1.08873165387505,0.276272238711464,0.404951606619859
"Zfp661",97.2165070437699,-0.242719126238314,0.223843428996128,-1.08432544715222,0.278220526273858,0.407309415143291
"Rif1",992.044627757424,0.0916544545547572,0.0848365665348475,1.08036496876744,0.279979689061498,0.409384935591141
"Wipf1",2314.65982429082,-0.194712269184078,0.180390172450042,-1.07939510528492,0.2804116320155,0.409517109362466
"Mir684-1",72.3601888951433,0.372891970698095,0.346368875794627,1.07657470620771,0.281670309260827,0.410854867157825
"Tmem230",534.839111286008,-0.0911583031856738,0.0848647837623535,-1.07415937617828,0.282751256234749,0.411930444988413
"Anapc2",3333.45082106488,-0.0598226025138601,0.056032335904817,-1.06764427268357,0.285681004913873,0.415189727141495
"Il2ra",2.94280961217519,-1.04598614630537,0.979401376519437,-1.06798517071985,0.285527201088859,0.415189727141495
"4932418E24Rik",4.54725584991503,1.12077790038222,1.05260558849403,1.0647652954092,0.28698215361668,0.416072070358403
"Wt1",79.8788477640305,-0.750455522129673,0.704407362892238,-1.06537149050851,0.286707852851124,0.416072070358403
"Nanp",127.086920017007,0.190315179971175,0.178947811382363,1.06352337310526,0.287544671416172,0.416384131676316
"Rtfdc1",1676.92915583245,0.0672479494558407,0.0632902419481068,1.06253266516154,0.287993936971505,0.416531641048051
"Prg2",1.59210344907939,-2.51440944508143,2.36892755663857,-1.06141255271195,0.28850245471244,0.41676438939785
"Itga6",66.4701965816544,0.449426457080559,0.424124966472366,1.05965574443456,0.289301243277413,0.417415391924932
"Immp1l",351.310604257162,0.140012108973216,0.132292964057216,1.05834886965464,0.289896420738271,0.417771404405273
"Stk39",408.315162950608,0.127134872302263,0.120994856867835,1.05074608618394,0.293375223331104,0.422277182201673
"Dbndd2",520.442429453375,0.0817791800007463,0.0778988433810309,1.04981250621059,0.293804324184514,0.42238775143553
"St8sia6",5.05645733303239,-0.855501767319294,0.816780095622627,-1.04740770729378,0.294911578523974,0.423471835509275
"Alkbh3",472.694959754451,0.095311707478564,0.0910751087996,1.04651763511242,0.295322107205084,0.423554074807292
"Tor4a",387.025071076354,-0.13175491505136,0.126002291513658,-1.04565491205435,0.295720386752,0.423618570747488
"Manbal",844.389968141208,-0.0877930878776901,0.0840819086094511,-1.0441376668253,0.296421701053767,0.424116491125856
"Surf2",357.691915040064,-0.112508179228562,0.108532799076026,-1.03662837581247,0.299909083645033,0.428594745280566
"Nat10",857.20534423968,0.0891335527778673,0.086498207592911,1.03046704964523,0.30279081235124,0.432197838106115
"Flrt3",47.5473729332063,-0.445971905070079,0.43458136086092,-1.02621038368188,0.304792427939909,0.434537599405411
"D2Wsu81e",570.317539442705,0.095556703505237,0.0931971784184325,1.02531755925282,0.305213373174056,0.434620943510324
"Notch1",2536.98002410526,0.114448216963423,0.111926636917556,1.02252886457872,0.306530658330079,0.435305860177332
"Myef2",662.514066764592,0.113783052759791,0.111334316242007,1.02199444520288,0.306783529482774,0.435305860177332
"Ssna1",532.228074707428,0.109396943887285,0.107015100524277,1.02225707728478,0.30665924262833,0.435305860177332
"Trib3",79.6988005834842,-0.257126005178867,0.252547970384052,-1.01812738699841,0.3086174216955,0.437065841078422
"Lrp2",8.71267284075103,0.904056225442168,0.888653097245508,1.01733311710093,0.308994987375411,0.437065841078422
"Rasgrp1",2.91320037589043,1.38635349337181,1.36307809467379,1.0170756164221,0.309117458911178,0.437065841078422
"Mir6998",1.94566074805105,-1.01797074000649,1.00752714784036,-1.01036556899585,0.312320177467841,0.441074078661886
"Cpne1",2885.65663091566,0.203928248881508,0.203378485002395,1.00270315652665,0.316004106467723,0.445751674888
"Odf2",1368.81754258981,0.0782270614972442,0.0783696201100444,0.998180945465857,0.318191624420908,0.448067196127405
"Gfra4",27.7459247422301,-0.508252939766432,0.509391125498694,-0.997765595678276,0.318393036781108,0.448067196127405
"Blvra",312.551132182815,0.083126146863958,0.0844604334704621,0.984202228763475,0.325016090178096,0.456851456182341
"Tgm7",1.1129298098881,-3.63692141011893,3.71052140453011,-0.980164514259013,0.32700491784077,0.458841601107361
"Sephs1",1164.73286874936,0.0717521361117855,0.0732332958419808,0.979774777126087,0.327197305210003,0.458841601107361
"D330023K18Rik",47.6395593078953,-0.233288399862055,0.239896775015944,-0.972453255557728,0.330825108919205,0.463387039245475
"Fut7",1.31136117734411,-1.71403780052238,1.76903569736493,-0.968910804386554,0.332589694252708,0.465315103161024
"Fbxo18",2208.82676523884,-0.0493132445834285,0.0510529836429439,-0.965922871977809,0.3340827764919,0.466859264584834
"Zfyve19",377.063649754246,-0.0791265355837045,0.083311278156547,-0.9497697950933,0.342229236690142,0.477686676125123
"Fbxw5",1381.08404830945,-0.0858287870333814,0.0909089853308105,-0.944117753828814,0.345109477829319,0.48114681850855
"Ankef1",3.3526160614989,-0.877495648943531,0.933729338431655,-0.939775171269035,0.3473328970947,0.483684255071481
"Orc4",556.394067228264,0.113494018687839,0.121547761952752,0.933740094136467,0.350437977671159,0.487442152236334
"Fahd2a",131.248314593906,-0.175959512871643,0.188884200093533,-0.931573486742194,0.351556990404962,0.488428027667196
"Arl5a",2370.48199573518,-0.0917215418362314,0.0985414586088827,-0.930791396139975,0.351961481154677,0.488428027667196
"Rps21",6574.6384542515,-0.0676975199964471,0.0728499206117375,-0.929273764857608,0.352747227767931,0.488952515715318
"Itch",1900.00157992418,0.115279376605177,0.12609697464259,0.914212073143912,0.360605421453827,0.49926778328307
"Itgb6",3.10988311695149,0.93470987150214,1.03548020315951,0.902682512567697,0.366694420206949,0.50711258342345
"Cel",2.32295059062752,-1.4372057152666,1.59635058914257,-0.900307066030245,0.367956861791372,0.508272208856976
"Naif1",107.025958490944,-0.208530172809898,0.233922213595406,-0.891450921247582,0.372687310017653,0.514148504921531
"Trim44",3368.69212318892,0.0351384201715304,0.0394485616480663,0.89074021215303,0.373068556531886,0.514148504921531
"Ttc17",1474.55322327639,0.0539868691833133,0.0607812277167582,0.888216168236897,0.374424483338248,0.515424748016715
"Fbxw2",1555.00516737437,-0.141876310749511,0.160477699989301,-0.884087388833277,0.376649040409954,0.517892430563687
"Spata5l1",160.008523455494,0.159075961661542,0.18304344584403,0.869061227120308,0.384813642615171,0.528512666088878
"Gm14431",256.507351403117,-1.75112605890412,2.0197220434115,-0.867013391578531,0.385934672296355,0.529445849065595
"Polr3f",525.189923503108,-0.0778578447758956,0.0898961912562587,-0.866086134327465,0.386442928383394,0.529537224150502
"Asb6",711.824672730585,0.0705879408375336,0.0826712999850836,0.853838524981097,0.393194465350062,0.538173703144662
"Mrps26",603.236496163823,-0.0619791929047189,0.0730611559071066,-0.848319358422445,0.396260139444413,0.541751319491278
"Tcp11l1",149.664926218721,-0.120368186397982,0.14262551130608,-0.843945695939813,0.398699751538867,0.543846418765759
"Chrna4",3.13630095673256,1.08250419291984,1.28222626624457,0.844238042393494,0.398536400305465,0.543846418765759
"Cytip",8.69054148957566,0.5590380810038,0.669007299864926,0.835623290084683,0.403366862197934,0.549587349744685
"Serping1",104558.022740623,0.0792205268373153,0.0965275730836873,0.820703601121649,0.411815119088375,0.560461212016982
"Slc27a4",1330.72672781998,0.0830517854539245,0.10151279203432,0.818141081429871,0.413276633402719,0.561812566269682
"Wfdc8",2.01611737420985,-1.11081427524353,1.36573470308039,-0.813345573439779,0.416019954821717,0.564901388257348
"Kcnip3",143.452302299176,-0.123276868838416,0.15176486422998,-0.812288598312229,0.416626051360579,0.565084429390649
"Zfp931",155.435598990377,-0.569477155461787,0.703154812072256,-0.809888726756332,0.418004131563835,0.566312942084789
"Hipk3",3537.52267180565,0.0875484223236947,0.108618939900218,0.80601433234499,0.420234585141364,0.568692175603268
"Tnfaip6",2725.610365413,0.159358410543282,0.198000319167023,0.804839159925067,0.420912500649984,0.568967405049978
"Phpt1",767.844029433494,0.060761292258392,0.0757852501995784,0.801756174168175,0.422694014472481,0.57073212089246
"Gtf3c4",1280.9558397169,0.0793574251547062,0.0998776620323412,0.794546283322187,0.426877475835608,0.575732388669171
"Mrrf",481.999739028485,0.0576372602649845,0.0727026323964542,0.792780926427576,0.427905471055352,0.576470404264457
"6430550D23Rik",12.695053517823,0.631433170179049,0.798375609402206,0.790897370539468,0.429003882938343,0.577301521484931
"Lrrc55",25.5521004794802,-0.242011934249716,0.307554196119361,-0.786891992706846,0.43134509530795,0.579801310845552
"Ythdf1",1646.97094026934,0.0398188864397374,0.0508794635248075,0.782612151960345,0.433854903284326,0.582521869023413
"Enkur",11.738678740056,-0.431644344791501,0.555785880812321,-0.776637837867745,0.437372471112089,0.586587911480308
"Ppp1r3d",188.875802690238,-0.145326982697185,0.187376708874512,-0.775587230505325,0.437992742442825,0.586763461663628
"Ctnnd1",6542.38142753803,0.0535260197898908,0.0691070975750547,0.774537227985276,0.438613161868663,0.586938818170231
"Rc3h2",1027.54060038357,0.0887426088349194,0.115026223855299,0.771498931813639,0.4404112553114,0.588032399909097
"Il1f9",2.16850433080521,1.60153238269934,2.07501371458,0.771817733755803,0.440222386927051,0.588032399909097
"Serinc4",4.59738676539609,0.596670208188842,0.775793503659088,0.769109570233062,0.441828267326915,0.589268178559479
"Ppp1r16b",47.7804915558021,-0.348579534684101,0.45454473144583,-0.76687619626638,0.443155127606472,0.590381108889066
"Fam107b",176.315506519862,0.149306987052194,0.195041862985444,0.765512514938072,0.443966417060868,0.590805476199757
"Ctnnbl1",818.770677212173,0.048071404308784,0.0631378512099629,0.761372194136353,0.446434790749728,0.593431612094151
"Zbtb46",190.810359087907,0.116859365395733,0.153786030760574,0.759882837327852,0.447324621372529,0.593955947979692
"Ptgis",9933.19674404117,-0.0915634423246089,0.121340526745364,-0.754599017991387,0.450489613079153,0.597496732391488
"3300002I08Rik",20.8281788952156,0.318018562071467,0.421962168997674,0.753666052165024,0.451049771290431,0.597578647267653
"Tubgcp4",968.234801545424,0.158988903915282,0.211928138513186,0.750201955392489,0.453133081309129,0.599014955335883
"Mkks",503.279256234273,-0.0757262016089688,0.100923047386254,-0.750336058711632,0.453052330547274,0.599014955335883
"Ndufs3",1230.07505471738,0.0409950348441712,0.0548784088077908,0.747015734143358,0.455054063308752,0.60089187434713
"4921507L20Rik",1.4540567843536,1.68086426469955,2.25845736907441,0.744253262300198,0.456723270833914,0.602432565159365
"Ndrg3",1483.92884762338,-0.0572452011528561,0.0772283482900369,-0.741245959810863,0.458544321238637,0.603506741125275
"Phyh",1006.02682329984,-0.0547178841659521,0.073809179493216,-0.74134253410826,0.458485778169952,0.603506741125275
"Dnmt3b",143.861694913332,-0.12809565645524,0.173650219089232,-0.737664813364945,0.460718159211113,0.604377541459655
"Emc7",1688.98678021493,0.0456647646235303,0.0618096686289376,0.738796463991255,0.46003059930476,0.604377541459655
"Gm14326",627.619295878573,0.107596256665661,0.145836733012374,0.737785703527321,0.460644682261011,0.604377541459655
"Cds2",4733.19000677349,-0.204228630592773,0.278477965584314,-0.733374470630923,0.463330065528568,0.606476799747546
"AA543186",9.84748768960601,-0.36705388860134,0.50026108677727,-0.733724645596435,0.463116574652026,0.606476799747546
"Rpusd2",88.1479837272358,-0.123059697281916,0.168014030312195,-0.732437029534101,0.463901864303248,0.606563070119514
"Trp53rk",157.246880565004,-0.0996215100828982,0.136723320049796,-0.728635832180018,0.466224453829873,0.608935860721153
"Aar2",623.654408468836,0.0512426385918235,0.0705652364338751,0.726173980014106,0.467732121035574,0.609292473363266
"Sp3",2635.78160791087,-0.100044812629,0.137714707884854,-0.726464254730512,0.467554213013274,0.609292473363266
"Plcb2",3.73028268071196,0.694060042283317,0.956399248447926,0.725701158182275,0.468021991632667,0.609292473363266
"Psd4",4.64784571654921,0.521769268922056,0.720749451050094,0.723926002526766,0.469111165331431,0.610048033874605
"Pank2",1127.32216789328,-0.0625773155298335,0.0868412013304378,-0.720594770352401,0.47115887237365,0.612047115900332
"Ccdc3",136.207108390605,0.202738620776448,0.281689080913445,0.719724811906159,0.471694446346022,0.612079698234719
"Nfs1",774.491104050919,-0.0442498690309193,0.0616080759015626,-0.718247865776912,0.472604469219155,0.612597576858126
"Eif2ak4",689.929889267146,0.0641313393133401,0.0896700095101749,0.715192734601674,0.474489957822742,0.613956882647034
"Nkain4",265.534135787121,-0.0901116490794749,0.126049739050031,-0.71488961229589,0.474677256225021,0.613956882647034
"Snord57",5.5067649569558,-0.45353649626182,0.6364657215327,-0.71258589570172,0.476102042011863,0.615136151263173
"Bpifb1",33.4662666603006,1.15200267233804,1.61942183678414,0.711366640964717,0.476857065299434,0.61544846210336
"Ncoa5",1280.87524133828,-0.0684521822499596,0.0965706411119762,-0.7088301523295,0.478429883976703,0.616814441815126
"C330006A16Rik",1307.41786093658,0.160723273416216,0.22951814719324,0.700263902361048,0.483762510569326,0.623019602763289
"Gpat2",2.25975921029805,1.59375983684958,2.28586195187881,0.69722488514218,0.485662067693394,0.624794870348047
"Trub2",416.646176230749,0.0885710735037268,0.127656160332834,0.693825298150894,0.487791775463756,0.626862099443776
"Dbh",1.96117199623525,1.4950881382365,2.16851032987849,0.689454007959591,0.490537606380375,0.629084782477919
"AU015228",53.4318784684957,0.139219758893363,0.20194295900853,0.689401401152503,0.490570701932322,0.629084782477919
"Fam209",9.03957824273076,-0.482672874616372,0.707047437482652,-0.682659817472594,0.494821826325777,0.633858301030562
"Bahd1",762.478216452125,0.0626785207083791,0.0919752976627157,0.68147124609728,0.495573354922257,0.634143492584617
"Cpxm1",14792.7050305402,0.0709777593634839,0.104656525691178,0.67819716825806,0.497646687774691,0.636117674458267
"Eid1",2736.21554880349,-0.0634306105365721,0.0946631904123706,-0.670066266098326,0.502815548195277,0.642040300624214
"Dnajc10",4712.59536362112,-0.0487754397801928,0.0733020274591205,-0.66540369306148,0.505792323474468,0.645154250899879
"Rprm",1.98010949153104,-0.723212310060414,1.08979491304629,-0.663622394821816,0.506932020234815,0.645920820681768
"Gm16523",7.01378386170455,0.368160579550911,0.557109881631117,0.660840153244103,0.508714829326656,0.647504331595181
"Cenpb",4524.98229632488,0.04722958625197,0.0720348213403692,0.655649384188892,0.512049742985886,0.651057944687251
"Fibin",1252.25488504785,-0.0852407133859525,0.131600149111655,-0.647725051691473,0.517162798205285,0.655473779120652
"Epb4.1l1",1390.09551769408,-0.0822587849212538,0.126907340812182,-0.648179879862061,0.516868613698685,0.655473779120652
"Gm17762",18.215063911294,0.263139363471907,0.405467657518254,0.648977442695441,0.516352956546158,0.655473779120652
"Bend7",26.021452514836,-0.230634520028141,0.356808657952452,-0.646381512577745,0.518032310235611,0.655882513170536
"Tgm2",19568.6400052295,0.0624303599896031,0.0968751372352469,0.644441512769165,0.519289172589471,0.656088217001871
"Upp2",2.74786472656581,1.23735299017667,1.91991426409565,0.644483461223468,0.519261978917862,0.656088217001871
"Abl1",4808.82616711241,-0.0296959964527357,0.0461784054601558,-0.643071066591035,0.520177987633624,0.65651937597128
